"id","association","license","reqgames","maxgames","club","HSR","HSRP","GFL","GFL2","geoLat","geoLng","licind","mobility"
34,1,"E",0,100,26,0,0,0,0,50.3003141089914,11.4548643561313,1,"true"
35,1,"B",0,100,63,0,1,1,1,48.2078992222898,8.83815519395161,0,"true"
36,1,"B",0,100,81,1,0,1,1,48.8060315227484,9.49435984251147,0,"true"
37,1,"B",0,100,10,0,0,1,1,49.7711999405424,10.4003580899023,0,"true"
38,1,"A",0,100,93,1,0,1,1,51.0102960340743,11.4260941254961,0,"true"
39,1,"C",0,100,40,0,0,0,1,50.2960926484492,7.75050077421978,0,"true"
40,1,"C",0,100,94,0,1,0,1,50.9553254328533,7.39329387894754,0,"true"
41,1,"B",0,100,41,1,0,1,1,50.692567055934,8.26835971094606,0,"true"
42,1,"C",0,100,60,0,1,0,1,49.4720548609994,8.19787962643849,0,"true"
43,1,"C",0,100,47,0,0,0,1,49.4830219482741,10.9609491350954,0,"true"
44,1,"D",0,100,33,0,0,0,0,50.8706283480973,8.34598684235452,0,"true"
45,1,"E",0,100,1,0,0,0,0,48.0844065025245,7.32264805735863,1,"false"
46,1,"E",0,100,44,0,0,0,0,49.8935446293237,9.51350404316266,1,"false"
47,1,"D",0,100,65,0,0,0,0,50.5836038899152,8.03958391272996,0,"true"
48,1,"B",0,100,55,1,0,1,1,48.5312699894108,8.72945476900288,0,"true"
49,1,"B",0,100,59,0,1,1,1,49.5560961216435,9.46319648508546,0,"true"
50,1,"C",0,100,10,0,1,0,1,51.6120046825425,11.19056306275,0,"true"
51,1,"C",0,100,71,0,1,0,1,49.268767922481,8.80566861161772,0,"true"
52,1,"C",0,100,40,0,1,0,1,49.6227015199455,9.70025560762103,0,"true"
53,1,"B",0,100,33,1,0,1,1,51.0829625027609,7.91638382945396,0,"true"
54,1,"D",0,100,87,0,0,0,0,48.549871183126,8.98755370903947,0,"true"
55,1,"B",0,100,6,0,0,1,1,51.0748387659201,7.03586298607535,0,"true"
56,1,"B",0,100,56,1,0,1,1,50.6574986870031,11.0177426696349,0,"true"
57,1,"B",0,100,49,1,0,1,1,49.2586937687516,7.84929125006111,0,"true"
58,1,"C",0,100,48,0,0,0,1,48.1016802483606,10.4988765677535,0,"true"
59,1,"B",0,100,75,1,0,1,1,50.4227645584158,7.09859701881731,0,"true"
60,1,"B",0,100,4,0,0,1,1,51.9396742469455,9.43896749294353,0,"true"
61,1,"C",0,100,30,0,1,0,1,51.3249009408636,10.7581492564872,0,"true"
62,1,"C",0,100,30,0,0,0,1,49.2327728849752,6.98866507129933,0,"true"
63,1,"A",0,100,67,1,0,1,1,51.7517858641352,9.91366970235305,0,"true"
64,1,"B",0,100,24,1,0,1,1,48.5773587675081,10.5411313903277,0,"false"
65,1,"E",0,100,44,0,0,0,0,50.8343194412171,9.02994104843665,1,"true"
66,1,"A",0,100,25,1,0,1,1,51.1962910786978,9.17622303681726,0,"true"
67,1,"C",0,100,86,0,1,0,1,49.3821091285677,9.26402418903565,0,"true"
68,1,"E",0,100,25,0,0,0,0,47.8581568344904,10.1285171793672,1,"true"
69,1,"C",0,100,18,0,0,0,1,49.1217827059537,7.41403309595432,0,"true"
70,1,"C",0,100,11,0,0,0,1,50.6906849105879,9.64840409485924,0,"true"
71,1,"A",0,100,73,1,0,1,1,49.9662769896982,9.77648185438866,0,"true"
72,1,"C",0,100,98,0,1,0,1,52.2649472379437,9.32059302203605,0,"true"
73,1,"E",0,100,87,0,0,0,0,48.6717355380445,9.25014749037685,1,"true"
74,1,"D",0,100,42,0,0,0,0,48.9993857535115,7.87681199175495,0,"true"
75,1,"A",0,100,86,1,0,1,1,50.177272095523,9.58865004506454,0,"false"
76,1,"B",0,100,27,1,0,1,1,51.6966705976236,11.1234896234362,0,"true"
77,1,"C",0,100,7,0,0,0,1,49.1260373702255,7.99433398450548,0,"true"
78,1,"B",0,100,41,1,0,1,1,49.6964892363195,10.8837920724132,0,"true"
79,1,"B",0,100,69,1,0,1,1,51.7283245907201,10.588451264412,0,"true"
80,1,"C",0,100,94,0,1,0,1,51.3983442779582,9.81990536923291,0,"true"
81,1,"E",0,100,49,0,0,0,0,47.7969039383465,9.58259275436739,1,"true"
82,1,"C",0,100,42,0,0,0,1,47.9366427960413,8.05000934871617,0,"true"
83,1,"B",0,100,52,1,0,1,1,51.8330536925634,9.81011848802273,0,"true"
84,1,"B",0,100,53,1,0,1,1,50.8407939380839,9.42887843207757,0,"true"
85,1,"C",0,100,4,0,0,0,1,50.5319542545113,7.64776656831696,0,"true"
86,1,"C",0,100,10,0,0,0,1,49.1636324048913,7.59365953098713,0,"false"
87,1,"D",0,100,67,0,0,0,0,51.3054781248632,10.7689136673925,0,"true"
88,1,"A",0,100,75,1,0,1,1,49.8192777097094,9.32277369721561,0,"true"
89,1,"D",0,100,95,0,0,0,0,49.7919435865138,10.2055685052197,0,"true"
90,1,"D",0,100,52,0,0,0,0,50.4200535356531,9.76662197055961,0,"true"
91,1,"B",0,100,69,0,1,1,1,50.5889916976079,9.34040484595285,0,"true"
92,1,"B",0,100,96,0,0,1,1,48.3200226948673,7.63355244346542,0,"true"
93,1,"B",0,100,7,0,0,1,1,48.0904938312059,9.37304083173907,0,"true"
94,1,"B",0,100,23,1,0,1,1,50.7062965829351,7.09255480145673,0,"true"
95,1,"D",0,100,95,0,0,0,0,52.0443631788795,9.5710140822914,0,"true"
96,1,"C",0,100,17,0,0,0,1,50.1158025317255,7.73554899856204,0,"true"
97,1,"D",0,100,79,0,0,0,0,49.1289969001278,11.0565615024575,0,"true"
98,1,"B",0,100,12,0,1,1,1,49.0137183839997,9.395283616593,0,"true"
99,1,"E",0,100,8,0,0,0,0,50.1321409114828,8.94895556225451,1,"true"
100,1,"D",0,100,67,0,0,0,0,51.3736544439003,7.14324475179178,0,"true"
101,1,"B",0,100,48,1,0,1,1,51.0120419263485,8.3332966987861,0,"true"
102,1,"C",0,100,66,0,1,0,1,51.7547623267639,7.55745603067934,0,"true"
103,1,"D",0,100,20,0,0,0,0,49.459717702305,9.34453962044444,0,"true"
104,1,"C",0,100,57,0,1,0,1,50.2746442791047,9.32387671529436,0,"true"
105,1,"D",0,100,66,0,0,0,0,47.9355078359758,8.87333598201528,0,"true"
106,1,"C",0,100,64,0,0,0,1,48.9522582591197,7.92761530943016,0,"true"
107,1,"B",0,100,55,1,0,1,1,47.9200878018167,8.66424373249569,0,"true"
108,1,"B",0,100,31,0,0,1,1,50.1140599910061,8.42216173400843,0,"true"
109,1,"B",0,100,28,0,0,1,1,50.8073622506939,7.91587982891194,0,"true"
110,1,"C",0,100,91,0,0,0,1,49.1904191584946,8.21204792355434,0,"true"
111,1,"B",0,100,97,0,0,1,1,50.3199823853996,8.29990750396739,0,"true"
112,1,"D",0,100,75,0,0,0,0,49.2275660527667,9.87059527153581,0,"true"
113,1,"A",0,100,87,1,0,1,1,51.7497309259559,7.55039402493111,0,"true"
114,1,"D",0,100,63,0,0,0,0,49.123186916734,9.48396886170821,0,"true"
115,1,"B",0,100,22,0,0,1,1,48.6090977988408,9.214197215899,0,"true"
116,1,"A",0,100,34,1,0,1,1,50.4618959232132,8.27342062583476,0,"true"
117,1,"E",0,100,23,0,0,0,0,49.4627660902357,8.70562748472856,1,"true"
118,1,"D",0,100,47,0,0,0,0,49.1836550201869,7.23831961707284,0,"true"
119,1,"D",0,100,13,0,0,0,0,48.6987212510848,9.63584717948754,0,"true"
120,1,"B",0,100,60,0,1,1,1,50.7714632958109,10.3152823407854,0,"true"
121,1,"C",0,100,75,0,0,0,1,50.3104090540029,9.20011905823552,0,"true"
122,1,"B",0,100,96,1,0,1,1,48.6553722840357,9.04006536709791,0,"true"
123,1,"B",0,100,32,0,1,1,1,48.2989449965251,9.97835402104916,0,"true"
124,1,"C",0,100,93,0,0,0,1,49.7784378258327,8.52554017349364,0,"true"
125,1,"B",0,100,25,0,0,1,1,50.907178936548,9.15107365201935,0,"true"
126,1,"D",0,100,85,0,0,0,0,51.419856911843,7.6472324654077,0,"true"
127,1,"B",0,100,73,1,0,1,1,51.1550068905492,10.3680594634263,0,"true"
128,1,"C",0,100,82,0,1,0,1,47.7217733286889,8.92165254419327,0,"true"
129,1,"D",0,100,18,0,0,0,0,49.1330926940301,10.3106360968229,0,"true"
130,1,"B",0,100,87,0,0,1,1,47.9227855645242,8.79767370692186,0,"true"
131,1,"B",0,100,46,0,0,1,1,47.6318037782396,9.72481465883843,0,"true"
132,1,"B",0,100,22,0,1,1,1,51.1170220728404,8.54144256554593,0,"true"
133,1,"B",0,100,52,1,0,1,1,48.4941558290229,7.03382797457752,0,"true"
134,1,"E",0,100,27,0,0,0,0,48.07334677285,7.9377235454184,1,"true"
135,1,"E",0,100,96,0,0,0,0,51.0803892054967,9.05211970275051,1,"true"
136,1,"D",0,100,58,0,0,0,0,50.4689764528816,10.3882987354113,0,"true"
137,1,"B",0,100,35,0,0,1,1,49.2893027978685,8.02103504516548,0,"true"
138,1,"B",0,100,74,1,0,1,1,51.4525063224831,9.88289187618749,0,"true"
139,1,"B",0,100,66,0,1,1,1,51.9059381609117,7.76133061850183,0,"true"
140,1,"C",0,100,40,0,0,0,1,49.9299411661868,8.08581882101336,0,"true"
141,1,"C",0,100,19,0,0,0,1,49.3319302564692,7.74935646246752,0,"true"
142,1,"D",0,100,3,0,0,0,0,49.6122060147952,8.95433581819784,0,"true"
143,1,"E",0,100,98,0,0,0,0,51.9624459661107,10.2918582530062,1,"true"
144,1,"E",0,100,31,0,0,0,0,48.20329315079,8.65509406252955,1,"true"
145,1,"C",0,100,26,0,1,0,1,50.9829350298496,8.52320023300403,0,"true"
146,1,"D",0,100,91,0,0,0,0,48.0362470035326,11.6410489201571,0,"true"
147,1,"E",0,100,31,0,0,0,0,49.5842008304882,8.66895753172001,1,"true"
148,1,"B",0,100,61,1,0,1,1,50.1247456183535,9.89014376308543,0,"true"
149,1,"A",0,100,58,1,0,1,1,48.3596067329397,8.12755754661447,0,"false"
150,1,"A",0,100,23,1,0,1,1,50.846068762369,8.31198668300171,0,"true"
151,1,"B",0,100,38,1,0,1,1,49.7222048395756,10.6525649409018,0,"true"
152,1,"C",0,100,62,0,0,0,1,49.8142054529412,9.5688654103941,0,"true"
153,1,"A",0,100,94,1,0,1,1,48.3113399543256,7.96591625392991,0,"true"
154,1,"C",0,100,12,0,0,0,1,50.1681167075104,8.65850724264416,0,"true"
155,1,"B",0,100,30,1,0,1,1,49.9797332365225,6.27763188788166,0,"true"
156,1,"A",0,100,61,1,0,1,1,48.9614357187149,8.95347445595921,0,"false"
157,1,"A",0,100,50,1,0,1,1,48.4323646106078,9.43523691215698,0,"true"
158,1,"B",0,100,49,1,0,1,1,49.0855417833132,8.07049160273997,0,"true"
159,1,"C",0,100,85,0,0,0,1,49.6450066559688,11.297354936107,0,"true"
160,1,"A",0,100,48,1,0,1,1,51.290213950487,7.86607921184174,0,"true"
161,1,"D",0,100,48,0,0,0,0,50.1838121589014,10.0342671472469,0,"true"
162,1,"B",0,100,4,0,1,1,1,50.3729741343017,7.16727415813626,0,"true"
163,1,"A",0,100,34,1,0,1,1,51.7920913167002,9.73530500434352,0,"true"
164,1,"B",0,100,14,1,0,1,1,49.3337478750388,8.89632803848158,0,"true"
165,1,"C",0,100,51,0,0,0,1,48.8526597969134,6.28530942826782,0,"true"
166,1,"A",0,100,10,1,0,1,1,51.6744406805709,9.63505795782742,0,"true"
167,1,"D",0,100,44,0,0,0,0,51.2634224699352,11.6731298019157,0,"true"
168,1,"E",0,100,35,0,0,0,0,50.7941830863788,11.4047789979951,1,"true"
169,1,"C",0,100,71,0,0,0,1,52.3509130133571,10.531268068762,0,"true"
170,1,"B",0,100,64,0,0,1,1,50.7506660209567,8.61329128783544,0,"true"
171,1,"B",0,100,43,1,0,1,1,50.0519087840642,9.94522433396661,0,"true"
172,1,"A",0,100,3,1,0,1,1,51.1716814798849,7.7831834567304,0,"true"
173,1,"A",0,100,34,1,0,1,1,50.3734493422389,8.07478429118991,0,"true"
174,1,"C",0,100,98,0,0,0,1,49.6524412506815,10.6166674604993,0,"true"
175,1,"B",0,100,44,0,1,1,1,50.1560736961605,8.76659716055939,0,"true"
176,1,"B",0,100,36,0,0,1,1,51.0772085690146,10.1405818728205,0,"true"
177,1,"B",0,100,64,1,0,1,1,49.7969164357097,9.61031140616338,0,"true"
178,1,"A",0,100,84,1,0,1,1,48.2108985978749,7.5022742788234,0,"true"
179,1,"C",0,100,49,0,0,0,1,48.7566859186259,10.7927413741171,0,"false"
180,1,"E",0,100,94,0,0,0,0,50.2441869257991,9.0226788566607,1,"true"
181,1,"C",0,100,71,0,0,0,1,51.4542436483533,8.87774285967572,0,"true"
182,1,"B",0,100,82,0,0,1,1,50.2817305976788,8.57372564790635,0,"false"
183,1,"A",0,100,84,1,0,1,1,48.483104763116,10.2200382864004,0,"true"
184,1,"A",0,100,78,1,0,1,1,50.4518800201432,9.77675201258004,0,"true"
185,1,"E",0,100,13,0,0,0,0,49.4825942933248,10.6345303102649,1,"true"
186,1,"D",0,100,98,0,0,0,0,51.0568063338544,7.74280160155349,0,"false"
187,1,"C",0,100,90,0,0,0,1,49.1482791175991,9.88145693722864,0,"true"
188,1,"E",0,100,77,0,0,0,0,50.8324702991858,9.14407244090558,1,"true"
189,1,"C",0,100,57,0,0,0,1,51.5499969023443,11.8141597395021,0,"true"
190,1,"C",0,100,43,0,1,0,1,48.3518727946097,10.0549824239298,0,"true"
191,1,"B",0,100,28,1,0,1,1,51.4529022900621,8.24939163114398,0,"true"
192,1,"D",0,100,49,0,0,0,0,51.1782924909726,10.0896391047398,0,"true"
193,1,"A",0,100,4,1,0,1,1,49.9617957977172,8.17459316843328,0,"true"
194,1,"B",0,100,20,1,0,1,1,51.226788031865,9.06713939443152,0,"true"
195,1,"C",0,100,30,0,1,0,1,50.8295558805991,10.8194471746752,0,"true"
196,1,"B",0,100,45,1,0,1,1,49.9848598758479,10.2346175277788,0,"true"
197,1,"D",0,100,90,0,0,0,0,47.7976879465836,9.31484180233608,0,"true"
198,1,"B",0,100,24,0,0,1,1,50.8590100925439,9.74472350234947,0,"false"
199,1,"C",0,100,58,0,0,0,1,51.2516322208031,7.00122462452539,0,"true"
200,1,"C",0,100,1,0,0,0,1,48.567642728114,7.63611741757653,0,"true"
