"id","association","license","reqgames","maxgames","club","HSR","HSRP","GFL","GFL2","geoLat","geoLng","licind","mobility"
97,1,"B",0,100,71,0,0,1,1,49.2919858711049,8.08017147341471,0,"true"
98,1,"B",0,100,19,0,0,1,1,47.9928480747402,8.88206690003618,0,"true"
99,1,"C",0,100,43,0,1,0,1,50.4668073097596,7.9491330222548,0,"true"
100,1,"B",0,100,13,0,0,1,1,48.0229201532896,9.68025633814409,0,"true"
101,1,"C",0,100,38,0,0,0,1,50.6603376644838,10.7413275568363,0,"true"
102,1,"C",0,100,95,0,1,0,1,49.8777748689911,10.0649287734903,0,"true"
103,1,"A",0,100,40,1,0,1,1,49.1910229520082,9.51044559931086,0,"true"
104,1,"E",0,100,100,0,0,0,0,49.8635914406954,9.36883726141456,1,"true"
105,1,"C",0,100,64,0,0,0,1,50.3150272610439,11.7208916633277,0,"true"
106,1,"B",0,100,1,0,1,1,1,51.8031410652449,9.96442385704235,0,"true"
107,1,"E",0,100,27,0,0,0,0,48.835573706074,10.1541194185949,1,"true"
108,1,"C",0,100,52,0,0,0,1,51.7388488646318,7.49917653332328,0,"true"
109,1,"A",0,100,64,1,0,1,1,49.9602149638936,8.32857531159052,0,"true"
110,1,"B",0,100,9,1,0,1,1,50.7169261412329,11.1987092607244,0,"true"
111,1,"A",0,100,14,1,0,1,1,49.7505245506638,6.56109758106848,0,"true"
112,1,"B",0,100,40,1,0,1,1,50.406849008404,8.21293125831198,0,"true"
113,1,"A",0,100,84,1,0,1,1,49.8090533543513,8.42777726340455,0,"true"
114,1,"B",0,100,85,1,0,1,1,50.9078206637423,10.0084481705294,0,"true"
115,1,"A",0,100,40,1,0,1,1,50.1961520090412,7.4466383599833,0,"true"
116,1,"B",0,100,86,1,0,1,1,49.6682002791029,10.1246849719695,0,"true"
117,1,"B",0,100,55,1,0,1,1,49.5520436922524,8.77738354608027,0,"true"
118,1,"B",0,100,90,0,1,1,1,51.847568851055,8.8149342142757,0,"true"
119,1,"B",0,100,75,1,0,1,1,49.4273033756299,7.68292882240422,0,"true"
120,1,"A",0,100,47,1,0,1,1,50.013974062397,9.05272550532932,0,"true"
121,1,"C",0,100,75,0,0,0,1,51.8730167518567,11.4009600469821,0,"true"
122,1,"C",0,100,84,0,0,0,1,49.7455706906895,8.37496546713119,0,"true"
123,1,"C",0,100,47,0,0,0,1,50.8075322989176,10.4370340385702,0,"true"
124,1,"B",0,100,1,0,0,1,1,48.7894562059735,11.251882893772,0,"true"
125,1,"C",0,100,65,0,1,0,1,49.6381815412263,6.6618411861053,0,"true"
126,1,"E",0,100,87,0,0,0,0,50.1003551984106,8.56204102957417,1,"true"
127,1,"C",0,100,86,0,0,0,1,49.7926037884398,8.47020256202379,0,"true"
128,1,"B",0,100,58,1,0,1,1,48.8917405061553,7.87157386354915,0,"true"
129,1,"D",0,100,59,0,0,0,0,49.143813246645,8.65973577295975,0,"false"
130,1,"A",0,100,3,1,0,1,1,50.1835329851805,10.8672928868605,0,"true"
131,1,"A",0,100,59,1,0,1,1,50.1773230684451,7.35523090890088,0,"true"
132,1,"D",0,100,96,0,0,0,0,50.7708013637538,8.00199529984602,0,"true"
133,1,"C",0,100,66,0,1,0,1,50.3714633975744,7.69917145558255,0,"true"
134,1,"B",0,100,60,1,0,1,1,49.9810689975508,11.0579680874434,0,"true"
135,1,"A",0,100,56,1,0,1,1,48.4345373000092,11.4455524815931,0,"true"
136,1,"E",0,100,69,0,0,0,0,49.2729975602802,11.4172133781376,1,"true"
137,1,"D",0,100,68,0,0,0,0,50.7926728163981,9.88963898710727,0,"true"
138,1,"B",0,100,33,0,0,1,1,48.1714313915502,10.4896056313235,0,"true"
139,1,"A",0,100,82,1,0,1,1,50.398627688571,9.95725656717582,0,"true"
140,1,"D",0,100,97,0,0,0,0,50.2529110551451,6.69821426255627,0,"true"
141,1,"A",0,100,81,1,0,1,1,51.4438359866339,9.00534653227452,0,"false"
142,1,"E",0,100,44,0,0,0,0,49.8362353085305,7.99222192245823,1,"true"
143,1,"C",0,100,11,0,1,0,1,51.2197074443086,10.7074539022417,0,"true"
144,1,"D",0,100,79,0,0,0,0,50.7498996295736,8.77343842237662,0,"true"
145,1,"A",0,100,59,1,0,1,1,48.8067374326018,9.75038015298687,0,"true"
146,1,"C",0,100,68,0,1,0,1,48.3294530313989,9.26773525580298,0,"true"
147,1,"B",0,100,53,0,0,1,1,47.8775338164462,8.17677842418161,0,"true"
148,1,"B",0,100,13,1,0,1,1,48.9696898209433,10.751447135994,0,"true"
149,1,"D",0,100,79,0,0,0,0,50.8766478863931,7.47807612310138,0,"true"
150,1,"B",0,100,25,1,0,1,1,50.4303563286817,7.80445212657778,0,"true"
151,1,"B",0,100,50,0,1,1,1,50.2804493348239,7.65024319723215,0,"true"
152,1,"A",0,100,13,1,0,1,1,51.7577624331649,8.75970078476554,0,"true"
153,1,"C",0,100,7,0,0,0,1,50.3311882530303,9.29389220309289,0,"true"
154,1,"A",0,100,38,1,0,1,1,51.9845008263606,7.95128916593507,0,"true"
155,1,"B",0,100,77,1,0,1,1,48.5823056729167,8.78420925696751,0,"true"
156,1,"C",0,100,79,0,1,0,1,51.3449764507153,7.80726779900389,0,"true"
157,1,"D",0,100,53,0,0,0,0,48.8432910577314,7.50041181218464,0,"true"
158,1,"E",0,100,75,0,0,0,0,50.2419642756454,8.254883784757,1,"true"
159,1,"E",0,100,11,0,0,0,0,50.3958641359224,8.99897501659247,1,"true"
160,1,"A",0,100,18,1,0,1,1,48.9633021479165,7.30355217492246,0,"true"
161,1,"D",0,100,62,0,0,0,0,50.6182607946114,9.19903274552916,0,"true"
162,1,"B",0,100,74,1,0,1,1,50.3290601532981,7.0063060409948,0,"true"
163,1,"D",0,100,76,0,0,0,0,49.4992102998787,9.79057773372076,0,"true"
164,1,"A",0,100,84,1,0,1,1,50.0674738386632,8.4580752363607,0,"true"
165,1,"C",0,100,97,0,0,0,1,52.1775135343281,7.85403617137874,0,"true"
166,1,"C",0,100,17,0,1,0,1,48.8492955782156,10.4133924831441,0,"true"
167,1,"D",0,100,46,0,0,0,0,50.6560782036241,10.4422330760498,0,"false"
168,1,"C",0,100,38,0,1,0,1,49.499726494805,9.83439586249244,0,"false"
169,1,"B",0,100,97,1,0,1,1,49.8394941310656,9.59692149180824,0,"true"
170,1,"C",0,100,12,0,1,0,1,49.6805539841252,10.3605290620863,0,"true"
171,1,"A",0,100,75,1,0,1,1,50.8793261919027,9.9471033218853,0,"true"
172,1,"C",0,100,94,0,1,0,1,49.3294703007433,8.89718234381664,0,"true"
173,1,"A",0,100,95,1,0,1,1,51.1221866747086,9.73410111462216,0,"true"
174,1,"E",0,100,5,0,0,0,0,49.6328790624591,9.7099131087854,1,"true"
175,1,"D",0,100,72,0,0,0,0,49.5282950974382,6.95445684074973,0,"true"
176,1,"A",0,100,34,1,0,1,1,48.9837981998678,10.0176145013174,0,"true"
177,1,"C",0,100,35,0,0,0,1,52.3017020496282,7.93806629400133,0,"true"
178,1,"C",0,100,43,0,1,0,1,48.7741395551617,7.88560351589073,0,"true"
179,1,"C",0,100,93,0,0,0,1,51.6802179416779,8.96210736194349,0,"true"
180,1,"D",0,100,65,0,0,0,0,49.2359459960197,9.38737417891836,0,"true"
181,1,"C",0,100,57,0,0,0,1,50.6163267159139,9.37652009630865,0,"true"
182,1,"D",0,100,41,0,0,0,0,51.1008897181215,7.89301182300528,0,"true"
183,1,"D",0,100,73,0,0,0,0,51.0148624172528,9.49628870094555,0,"true"
184,1,"B",0,100,57,0,0,1,1,49.4952980684341,6.36020533818599,0,"true"
185,1,"B",0,100,14,1,0,1,1,50.7554418540939,10.0484157573244,0,"true"
186,1,"B",0,100,60,1,0,1,1,51.1601139340744,8.23277744557002,0,"true"
187,1,"A",0,100,32,1,0,1,1,50.0415728371473,8.99374603214133,0,"true"
188,1,"C",0,100,80,0,0,0,1,49.5532273596046,7.87865990492012,0,"true"
189,1,"A",0,100,54,1,0,1,1,50.9858307080032,10.1981276697378,0,"true"
190,1,"C",0,100,18,0,0,0,1,48.8340675768989,10.328743460379,0,"true"
191,1,"A",0,100,72,1,0,1,1,48.4056231144912,8.65525218190386,0,"true"
192,1,"C",0,100,42,0,1,0,1,51.2268097065436,7.44210775146012,0,"true"
193,1,"B",0,100,51,0,0,1,1,50.8133423010906,9.62253709485098,0,"true"
194,1,"C",0,100,85,0,0,0,1,48.5566824969467,8.73575244945861,0,"true"
195,1,"E",0,100,99,0,0,0,0,48.7464267804533,9.40046329329486,1,"true"
196,1,"A",0,100,43,1,0,1,1,49.335414101843,9.50951770553303,0,"true"
197,1,"D",0,100,90,0,0,0,0,49.69823421776,10.9994062448364,0,"true"
198,1,"D",0,100,15,0,0,0,0,48.3178016102975,10.29659225221,0,"false"
199,1,"A",0,100,20,1,0,1,1,49.2295137380304,10.8787023940151,0,"true"
200,1,"C",0,100,93,0,0,0,1,50.9521947195997,7.55624298938392,0,"true"
