"league","day","team1","team2","venue","time","geoLat","geoLng","club1","club2","club3","club4","num_offs","toplev1","toplev2","cupmode","whprosp","offownc","lirest","nwh","id"
4,5,65,63,3,11,49.5864028766022,7.55127854316805,65,-1,63,-1,4,0,0,0,1,0,2,1,31
5,5,86,88,15,15,50.7741857876466,11.557974934511,86,-1,88,-1,4,0,0,0,1,1,2,1,32
5,5,98,94,4,9,50.9305258242109,8.38640206236285,98,-1,94,-1,4,0,0,0,1,1,2,1,33
5,5,99,84,11,17,49.1415286270491,10.1849112267129,99,-1,84,-1,4,0,0,0,1,1,2,1,34
5,5,82,91,12,11,51.8195177053425,7.84784678499386,82,-1,91,-1,4,0,0,0,1,1,2,1,35
1,6,1,7,11,9,49.1415286270491,10.1849112267129,1,-1,7,-1,4,1,0,0,0,0,0,1,36
3,6,57,41,12,13,51.8195177053425,7.84784678499386,57,-1,41,-1,4,0,0,0,0,0,1,1,37
4,6,72,79,14,17,50.8951379810276,7.61461855873622,72,-1,79,-1,4,0,0,0,1,0,2,1,38
4,6,74,77,12,11,51.8195177053425,7.84784678499386,74,-1,77,-1,4,0,0,0,1,0,2,1,39
5,6,94,82,19,11,49.5549309232872,8.580166799676,94,-1,82,-1,4,0,0,0,1,1,2,1,40
2,7,23,22,15,9,50.7741857876466,11.557974934511,23,-1,22,-1,4,0,1,0,0,0,0,1,41
3,7,47,54,15,11,50.7741857876466,11.557974934511,47,-1,54,-1,4,0,0,0,0,0,1,1,42
4,7,67,78,1,17,49.3678537537263,6.6712826287896,67,-1,78,-1,4,0,0,0,1,0,2,1,43
4,7,71,61,4,17,50.9305258242109,8.38640206236285,71,-1,61,-1,4,0,0,0,1,0,2,1,44
4,7,66,80,6,15,49.0204877113649,10.3644033995969,66,-1,80,-1,4,0,0,0,1,0,2,1,45
5,7,85,94,17,11,51.0026120401578,6.95447001499295,85,-1,94,-1,4,0,0,0,1,1,2,1,46
1,8,17,18,7,13,51.7914983572081,9.39024488602711,17,-1,18,-1,4,1,0,0,0,0,0,1,47
2,8,30,29,4,15,50.9305258242109,8.38640206236285,30,-1,29,-1,4,0,1,0,0,0,0,1,48
3,8,41,60,5,13,48.8675307965329,8.25770993216323,41,-1,60,-1,4,0,0,0,0,0,1,1,49
3,8,54,50,8,15,52.013417133672,9.99256795569144,54,-1,50,-1,4,0,0,0,0,0,1,1,50
4,8,73,74,18,15,49.0267563720329,8.70594214683213,73,-1,74,-1,4,0,0,0,1,0,2,1,51
5,8,85,84,17,15,51.0026120401578,6.95447001499295,85,-1,84,-1,4,0,0,0,1,1,2,1,52
1,9,15,3,5,9,48.8675307965329,8.25770993216323,15,-1,3,-1,4,1,0,0,0,0,0,1,53
2,9,36,30,11,15,49.1415286270491,10.1849112267129,36,-1,30,-1,4,0,1,0,0,0,0,1,54
3,9,43,47,20,13,51.9072570038942,9.75892325698427,43,-1,47,-1,4,0,0,0,0,0,1,1,55
3,9,50,45,10,13,49.0465527726977,7.14573533637562,50,-1,45,-1,4,0,0,0,0,0,1,1,56
3,9,60,56,2,17,50.3167145247478,8.83918412207702,60,-1,56,-1,4,0,0,0,0,0,1,1,57
3,9,51,52,17,11,51.0026120401578,6.95447001499295,51,-1,52,-1,4,0,0,0,0,0,1,1,58
5,9,94,93,19,11,49.5549309232872,8.580166799676,94,-1,93,-1,4,0,0,0,1,1,2,1,59
1,10,14,13,8,9,52.013417133672,9.99256795569144,14,-1,13,-1,4,1,0,0,0,0,0,1,60
3,10,51,42,17,17,51.0026120401578,6.95447001499295,51,-1,42,-1,4,0,0,0,0,0,1,1,61
3,10,57,45,12,9,51.8195177053425,7.84784678499386,57,-1,45,-1,4,0,0,0,0,0,1,1,62
3,10,44,55,14,17,50.8951379810276,7.61461855873622,44,-1,55,-1,4,0,0,0,0,0,1,1,63
4,10,78,64,9,13,51.1788776308621,7.16309351443855,78,-1,64,-1,4,0,0,0,1,0,2,1,64
4,10,74,77,12,15,51.8195177053425,7.84784678499386,74,-1,77,-1,4,0,0,0,1,0,2,1,65
5,10,86,94,15,17,50.7741857876466,11.557974934511,86,-1,94,-1,4,0,0,0,1,1,2,1,66
1,11,19,11,12,13,51.8195177053425,7.84784678499386,19,-1,11,-1,4,1,0,0,0,0,0,1,67
1,11,8,16,15,11,50.7741857876466,11.557974934511,8,-1,16,-1,4,1,0,0,0,0,0,1,68
1,11,1,18,11,17,49.1415286270491,10.1849112267129,1,-1,18,-1,4,1,0,0,0,0,0,1,69
2,11,33,21,13,13,49.8965292583689,10.5591726541334,33,-1,21,-1,4,0,1,0,0,0,0,1,70
2,11,23,24,15,17,50.7741857876466,11.557974934511,23,-1,24,-1,4,0,1,0,0,0,0,1,71
3,11,55,60,9,11,51.1788776308621,7.16309351443855,55,-1,60,-1,4,0,0,0,0,0,1,1,72
5,11,94,84,19,13,49.5549309232872,8.580166799676,94,-1,84,-1,4,0,0,0,1,1,2,1,73
2,12,30,25,4,11,50.9305258242109,8.38640206236285,30,-1,25,-1,4,0,1,0,0,0,0,1,74
3,12,55,51,9,9,51.1788776308621,7.16309351443855,55,-1,51,-1,4,0,0,0,0,0,1,1,75
4,12,68,78,16,9,48.0988854528499,7.7147280404671,68,-1,78,-1,4,0,0,0,1,0,2,1,76
5,12,82,91,12,11,51.8195177053425,7.84784678499386,82,-1,91,-1,4,0,0,0,1,1,2,1,77
5,12,87,88,8,15,52.013417133672,9.99256795569144,87,-1,88,-1,4,0,0,0,1,1,2,1,78
1,13,13,4,3,9,49.5864028766022,7.55127854316805,13,-1,4,-1,4,1,0,0,0,0,0,1,79
3,13,56,43,1,13,49.3678537537263,6.6712826287896,56,-1,43,-1,4,0,0,0,0,0,1,1,80
4,13,69,73,7,13,51.7914983572081,9.39024488602711,69,-1,73,-1,4,0,0,0,1,0,2,1,81
5,13,84,95,6,15,49.0204877113649,10.3644033995969,84,-1,95,-1,4,0,0,0,1,1,2,1,82
1,14,6,4,20,17,51.9072570038942,9.75892325698427,6,-1,4,-1,4,1,0,0,0,0,0,1,83
2,14,36,24,11,11,49.1415286270491,10.1849112267129,36,-1,24,-1,4,0,1,0,0,0,0,1,84
3,14,45,46,13,15,49.8965292583689,10.5591726541334,45,-1,46,-1,4,0,0,0,0,0,1,1,85
3,14,48,56,18,11,49.0267563720329,8.70594214683213,48,-1,56,-1,4,0,0,0,0,0,1,1,86
3,14,52,53,11,15,49.1415286270491,10.1849112267129,52,-1,53,-1,4,0,0,0,0,0,1,1,87
4,14,64,80,10,9,49.0465527726977,7.14573533637562,64,-1,80,-1,4,0,0,0,1,0,2,1,88
5,14,97,98,13,17,49.8965292583689,10.5591726541334,97,-1,98,-1,4,0,0,0,1,1,2,1,89
1,15,7,12,17,13,51.0026120401578,6.95447001499295,7,-1,12,-1,4,1,0,0,0,0,0,1,90
2,15,22,32,14,17,50.8951379810276,7.61461855873622,22,-1,32,-1,4,0,1,0,0,0,0,1,91
4,15,63,74,2,11,50.3167145247478,8.83918412207702,63,-1,74,-1,4,0,0,0,1,0,2,1,92
5,15,95,84,2,17,50.3167145247478,8.83918412207702,95,-1,84,-1,4,0,0,0,1,1,2,1,93
5,15,91,82,9,9,51.1788776308621,7.16309351443855,91,-1,82,-1,4,0,0,0,1,1,2,1,94
1,16,12,7,10,9,49.0465527726977,7.14573533637562,12,-1,7,-1,4,1,0,0,0,0,0,1,95
2,16,39,30,19,17,49.5549309232872,8.580166799676,39,-1,30,-1,4,0,1,0,0,0,0,1,96
2,16,35,32,16,11,48.0988854528499,7.7147280404671,35,-1,32,-1,4,0,1,0,0,0,0,1,97
4,16,70,63,19,13,49.5549309232872,8.580166799676,70,-1,63,-1,4,0,0,0,1,0,2,1,98
1,17,5,8,1,9,49.3678537537263,6.6712826287896,5,-1,8,-1,4,1,0,0,0,0,0,1,99
1,17,7,2,17,17,51.0026120401578,6.95447001499295,7,-1,2,-1,4,1,0,0,0,0,0,1,100
1,17,16,3,6,15,49.0204877113649,10.3644033995969,16,-1,3,-1,4,1,0,0,0,0,0,1,101
3,17,57,51,12,9,51.8195177053425,7.84784678499386,57,-1,51,-1,4,0,0,0,0,0,1,1,102
5,17,88,84,20,9,51.9072570038942,9.75892325698427,88,-1,84,-1,4,0,0,0,1,1,2,1,103
2,18,28,21,1,9,49.3678537537263,6.6712826287896,28,-1,21,-1,4,0,1,0,0,0,0,1,104
4,18,70,62,19,13,49.5549309232872,8.580166799676,70,-1,62,-1,4,0,0,0,1,0,2,1,105
4,18,61,76,8,15,52.013417133672,9.99256795569144,61,-1,76,-1,4,0,0,0,1,0,2,1,106
4,18,79,78,13,17,49.8965292583689,10.5591726541334,79,-1,78,-1,4,0,0,0,1,0,2,1,107
5,18,82,94,12,15,51.8195177053425,7.84784678499386,82,-1,94,-1,4,0,0,0,1,1,2,1,108
1,19,7,12,17,9,51.0026120401578,6.95447001499295,7,-1,12,-1,4,1,0,0,0,0,0,1,109
3,19,54,41,8,17,52.013417133672,9.99256795569144,54,-1,41,-1,4,0,0,0,0,0,1,1,110
4,19,63,80,2,17,50.3167145247478,8.83918412207702,63,-1,80,-1,4,0,0,0,1,0,2,1,111
5,19,83,81,18,9,49.0267563720329,8.70594214683213,83,-1,81,-1,4,0,0,0,1,1,2,1,112
5,19,88,84,20,9,51.9072570038942,9.75892325698427,88,-1,84,-1,4,0,0,0,1,1,2,1,113
5,19,94,93,19,15,49.5549309232872,8.580166799676,94,-1,93,-1,4,0,0,0,1,1,2,1,114
2,20,33,32,13,15,49.8965292583689,10.5591726541334,33,-1,32,-1,4,0,1,0,0,0,0,1,115
3,20,50,60,10,17,49.0465527726977,7.14573533637562,50,-1,60,-1,4,0,0,0,0,0,1,1,116
4,20,68,69,16,15,48.0988854528499,7.7147280404671,68,-1,69,-1,4,0,0,0,1,0,2,1,117
4,20,77,67,5,15,48.8675307965329,8.25770993216323,77,-1,67,-1,4,0,0,0,1,0,2,1,118
5,20,100,97,14,17,50.8951379810276,7.61461855873622,100,-1,97,-1,4,0,0,0,1,1,2,1,119
