"id","association","license","reqgames","maxgames","club","HSR","HSRP","GFL","GFL2","geoLat","geoLng","licind","mobility"
137,1,"B",0,100,48,0,0,1,1,49.3536401688223,10.2086489996329,0,"true"
138,1,"C",0,100,79,0,0,0,1,49.1002180881914,9.26425385517475,0,"true"
139,1,"D",0,100,45,0,0,0,0,48.8153818475426,8.02782287998264,0,"true"
140,1,"D",0,100,70,0,0,0,0,50.7254406538611,9.26186202204744,0,"true"
141,1,"C",0,100,92,0,0,0,1,47.8583223197361,7.99178985758996,0,"true"
142,1,"B",0,100,36,0,0,1,1,50.3205897640514,10.0948435703571,0,"true"
143,1,"D",0,100,31,0,0,0,0,52.0574130500497,10.2954885574273,0,"true"
144,1,"D",0,100,23,0,0,0,0,50.3753908516134,6.66239675343046,0,"true"
145,1,"C",0,100,20,0,0,0,1,50.0254467702269,8.25145222710159,0,"true"
146,1,"B",0,100,100,1,0,1,1,50.800287670969,8.66021716440529,0,"true"
147,1,"A",0,100,95,1,0,1,1,48.919017259297,8.55397604782639,0,"true"
148,1,"A",0,100,7,1,0,1,1,50.7038505751062,9.49519467931471,0,"true"
149,1,"B",0,100,30,1,0,1,1,49.7073858899128,7.50483844407923,0,"true"
150,1,"C",0,100,23,0,0,0,1,49.3494351739979,7.13593993966634,0,"true"
151,1,"B",0,100,100,1,0,1,1,49.3667036428289,7.80943350603454,0,"false"
152,1,"B",0,100,73,1,0,1,1,49.2291223491354,8.18465057096287,0,"true"
153,1,"C",0,100,14,0,1,0,1,50.3045871851338,7.03452115507335,0,"true"
154,1,"C",0,100,80,0,0,0,1,49.518561185364,9.15068820080789,0,"true"
155,1,"C",0,100,25,0,0,0,1,51.175252676019,8.39715033749031,0,"true"
156,1,"E",0,100,34,0,0,0,0,51.5560574909334,8.38771340080881,1,"true"
157,1,"C",0,100,14,0,0,0,1,50.5538527337196,9.251075522408,0,"true"
158,1,"C",0,100,79,0,0,0,1,50.2442024163902,10.558702230917,0,"true"
159,1,"A",0,100,54,1,0,1,1,48.4038859520292,8.41380410940133,0,"true"
160,1,"C",0,100,40,0,0,0,1,48.6567442661175,8.64325837867896,0,"true"
161,1,"C",0,100,2,0,1,0,1,50.9302151527984,10.392292222655,0,"true"
162,1,"A",0,100,33,1,0,1,1,50.5121503790228,8.28751383730768,0,"true"
163,1,"E",0,100,75,0,0,0,0,49.4504181647903,10.4943700123037,1,"true"
164,1,"B",0,100,22,1,0,1,1,48.6733242580486,9.12922889917711,0,"false"
165,1,"B",0,100,100,1,0,1,1,51.7929128606453,8.50571094670747,0,"true"
166,1,"E",0,100,6,0,0,0,0,47.733199033107,8.32733419419496,1,"true"
167,1,"A",0,100,93,1,0,1,1,47.8451722073937,9.63205830956005,0,"true"
168,1,"B",0,100,81,0,1,1,1,50.8479735216328,9.96168599931489,0,"true"
169,1,"A",0,100,65,1,0,1,1,49.4576423114941,7.91196189557014,0,"true"
170,1,"C",0,100,18,0,1,0,1,48.6770196964494,10.287596927268,0,"true"
171,1,"B",0,100,47,0,0,1,1,48.744935424309,6.95126849732754,0,"true"
172,1,"A",0,100,73,1,0,1,1,51.0826389073756,8.40065852159349,0,"true"
173,1,"B",0,100,53,1,0,1,1,47.6776230984043,8.63027935975033,0,"true"
174,1,"C",0,100,54,0,0,0,1,50.006826188873,8.98005466825384,0,"true"
175,1,"B",0,100,39,1,0,1,1,49.1124139163126,10.379718007078,0,"true"
176,1,"B",0,100,47,1,0,1,1,49.8015209163695,7.96314825401156,0,"true"
177,1,"C",0,100,41,0,0,0,1,49.7955324686827,9.63788878786825,0,"true"
178,1,"C",0,100,100,0,0,0,1,48.0354962106582,9.0519733353796,0,"true"
179,1,"B",0,100,86,1,0,1,1,50.111248490931,10.3371731473711,0,"true"
180,1,"A",0,100,53,1,0,1,1,49.8165133920084,8.02286628886666,0,"true"
181,1,"A",0,100,100,1,0,1,1,50.3042514161011,7.48952230191267,0,"true"
182,1,"A",0,100,12,1,0,1,1,49.7277081296784,9.0158098869241,0,"true"
183,1,"A",0,100,39,1,0,1,1,50.129317015724,8.19757888776613,0,"true"
184,1,"A",0,100,37,1,0,1,1,51.8076618520704,10.1805379169708,0,"true"
185,1,"B",0,100,94,1,0,1,1,49.9667056030104,11.0480279921021,0,"true"
186,1,"B",0,100,60,0,1,1,1,51.5830049698442,10.6890292744995,0,"true"
187,1,"B",0,100,91,1,0,1,1,48.1132370443622,10.2497480984684,0,"true"
188,1,"C",0,100,32,0,0,0,1,50.1800714709037,7.59787961880504,0,"false"
189,1,"D",0,100,84,0,0,0,0,47.8161941217674,7.45068391033685,0,"false"
190,1,"B",0,100,15,1,0,1,1,50.9252074221709,9.43999342012522,0,"true"
191,1,"B",0,100,74,0,0,1,1,50.0616960313834,10.1126943229572,0,"true"
192,1,"D",0,100,47,0,0,0,0,51.8518299613072,8.24141195580096,0,"true"
193,1,"B",0,100,22,1,0,1,1,48.6450830960385,10.9004779283101,0,"true"
194,1,"D",0,100,47,0,0,0,0,48.540163364555,9.56021539765243,0,"true"
195,1,"E",0,100,52,0,0,0,0,51.2815172498915,9.16092873323049,1,"true"
196,1,"C",0,100,54,0,1,0,1,49.3179559166314,10.2176305534714,0,"true"
197,1,"A",0,100,62,1,0,1,1,52.1826580422964,9.4427089425819,0,"true"
198,1,"A",0,100,57,1,0,1,1,49.1196686906265,11.5907644890349,0,"true"
199,1,"B",0,100,68,0,0,1,1,50.6574569637761,7.06443924871674,0,"true"
200,1,"C",0,100,41,0,0,0,1,48.1649274058986,9.5795153380865,0,"true"
