"league","day","team1","team2","venue","time","geoLat","geoLng","club1","club2","club3","club4","num_offs","toplev1","toplev2","cupmode","whprosp","offownc","lirest","nwh","id"
4,4,74,72,18,9,48.4180043900421,8.86424676230422,74,-1,72,-1,4,0,0,0,1,0,2,1,24
4,4,65,77,2,13,50.8612331522366,7.41876957243617,65,-1,77,-1,4,0,0,0,1,0,2,1,25
1,5,1,10,20,15,48.747554379334,10.8111351771884,1,-1,10,-1,4,1,0,0,0,0,0,1,26
2,5,30,32,17,15,48.710889315687,8.05754227515406,30,-1,32,-1,4,0,1,0,0,0,0,1,27
3,5,49,58,18,11,48.4180043900421,8.86424676230422,49,-1,58,-1,4,0,0,0,0,0,1,1,28
3,5,43,52,9,9,48.8610632311005,7.86509514898813,43,-1,52,-1,4,0,0,0,0,0,1,1,29
3,5,57,48,2,11,50.8612331522366,7.41876957243617,57,-1,48,-1,4,0,0,0,0,0,1,1,30
4,5,68,72,5,11,47.9150157879536,8.84232013152405,68,-1,72,-1,4,0,0,0,1,0,2,1,31
5,5,94,96,1,15,51.9315482453306,7.03330575711041,94,-1,96,-1,4,0,0,0,1,1,2,1,32
5,5,98,84,19,17,49.4698982102895,11.1296131485427,98,-1,84,-1,4,0,0,0,1,1,2,1,33
1,6,14,2,4,13,52.0754287754748,9.38527900350286,14,-1,2,-1,4,1,0,0,0,0,0,1,34
1,6,7,15,2,9,50.8612331522366,7.41876957243617,7,-1,15,-1,4,1,0,0,0,0,0,1,35
2,6,22,27,5,11,47.9150157879536,8.84232013152405,22,-1,27,-1,4,0,1,0,0,0,0,1,36
2,6,25,21,14,9,49.6928568244862,9.45389485792337,25,-1,21,-1,4,0,1,0,0,0,0,1,37
4,6,61,80,6,9,51.1667447983952,9.64514634775229,61,-1,80,-1,4,0,0,0,1,0,2,1,38
4,6,70,62,16,11,48.5745993583116,8.53570197691893,70,-1,62,-1,4,0,0,0,1,0,2,1,39
2,7,30,26,17,17,48.710889315687,8.05754227515406,30,-1,26,-1,4,0,1,0,0,0,0,1,40
2,7,21,23,13,13,50.6422743766702,10.0930422406515,21,-1,23,-1,4,0,1,0,0,0,0,1,41
4,7,64,71,14,15,49.6928568244862,9.45389485792337,64,-1,71,-1,4,0,0,0,1,0,2,1,42
4,7,67,80,9,17,48.8610632311005,7.86509514898813,67,-1,80,-1,4,0,0,0,1,0,2,1,43
2,8,35,29,3,13,50.3548921332432,7.863484395243,35,-1,29,-1,4,0,1,0,0,0,0,1,44
3,8,52,44,10,9,47.8013722573758,10.5619020441663,52,-1,44,-1,4,0,0,0,0,0,1,1,45
4,8,75,79,13,9,50.6422743766702,10.0930422406515,75,-1,79,-1,4,0,0,0,1,0,2,1,46
4,8,78,72,8,11,47.8510063126308,9.7398275614193,78,-1,72,-1,4,0,0,0,1,0,2,1,47
5,8,93,95,9,9,48.8610632311005,7.86509514898813,93,-1,95,-1,4,0,0,0,1,1,2,1,48
5,8,94,84,1,9,51.9315482453306,7.03330575711041,94,-1,84,-1,4,0,0,0,1,1,2,1,49
1,9,5,20,16,11,48.5745993583116,8.53570197691893,5,-1,20,-1,4,1,0,0,0,0,0,1,50
1,9,6,17,12,17,49.5174885371837,8.47707451517221,6,-1,17,-1,4,1,0,0,0,0,0,1,51
2,9,33,30,20,17,48.747554379334,10.8111351771884,33,-1,30,-1,4,0,1,0,0,0,0,1,52
2,9,32,26,15,17,49.507217098023,9.66759427369931,32,-1,26,-1,4,0,1,0,0,0,0,1,53
2,9,34,28,2,11,50.8612331522366,7.41876957243617,34,-1,28,-1,4,0,1,0,0,0,0,1,54
4,9,74,63,18,17,48.4180043900421,8.86424676230422,74,-1,63,-1,4,0,0,0,1,0,2,1,55
5,9,95,83,7,11,50.82125369216,9.17796205516343,95,-1,83,-1,4,0,0,0,1,1,2,1,56
1,10,8,10,3,11,50.3548921332432,7.863484395243,8,-1,10,-1,4,1,0,0,0,0,0,1,57
1,10,9,2,10,15,47.8013722573758,10.5619020441663,9,-1,2,-1,4,1,0,0,0,0,0,1,58
2,10,23,26,16,9,48.5745993583116,8.53570197691893,23,-1,26,-1,4,0,1,0,0,0,0,1,59
4,10,76,79,12,17,49.5174885371837,8.47707451517221,76,-1,79,-1,4,0,0,0,1,0,2,1,60
5,10,82,83,11,15,51.9564012296025,9.24222147838352,82,-1,83,-1,4,0,0,0,1,1,2,1,61
1,11,8,4,3,15,50.3548921332432,7.863484395243,8,-1,4,-1,4,1,0,0,0,0,0,1,62
1,11,7,2,2,13,50.8612331522366,7.41876957243617,7,-1,2,-1,4,1,0,0,0,0,0,1,63
2,11,33,38,20,13,48.747554379334,10.8111351771884,33,-1,38,-1,4,0,1,0,0,0,0,1,64
3,11,48,43,4,17,52.0754287754748,9.38527900350286,48,-1,43,-1,4,0,0,0,0,0,1,1,65
4,11,78,73,8,17,47.8510063126308,9.7398275614193,78,-1,73,-1,4,0,0,0,1,0,2,1,66
2,12,30,24,17,15,48.710889315687,8.05754227515406,30,-1,24,-1,4,0,1,0,0,0,0,1,67
3,12,55,58,5,9,47.9150157879536,8.84232013152405,55,-1,58,-1,4,0,0,0,0,0,1,1,68
3,12,60,52,12,9,49.5174885371837,8.47707451517221,60,-1,52,-1,4,0,0,0,0,0,1,1,69
4,12,78,64,8,11,47.8510063126308,9.7398275614193,78,-1,64,-1,4,0,0,0,1,0,2,1,70
5,12,82,99,11,11,51.9564012296025,9.24222147838352,82,-1,99,-1,4,0,0,0,1,1,2,1,71
5,12,96,81,14,17,49.6928568244862,9.45389485792337,96,-1,81,-1,4,0,0,0,1,1,2,1,72
5,12,92,95,10,15,47.8013722573758,10.5619020441663,92,-1,95,-1,4,0,0,0,1,1,2,1,73
5,12,87,86,12,17,49.5174885371837,8.47707451517221,87,-1,86,-1,4,0,0,0,1,1,2,1,74
1,13,4,19,15,11,49.507217098023,9.66759427369931,4,-1,19,-1,4,1,0,0,0,0,0,1,75
4,13,78,67,8,13,47.8510063126308,9.7398275614193,78,-1,67,-1,4,0,0,0,1,0,2,1,76
4,13,72,79,17,17,48.710889315687,8.05754227515406,72,-1,79,-1,4,0,0,0,1,0,2,1,77
4,13,75,61,13,9,50.6422743766702,10.0930422406515,75,-1,61,-1,4,0,0,0,1,0,2,1,78
2,14,31,25,6,15,51.1667447983952,9.64514634775229,31,-1,25,-1,4,0,1,0,0,0,0,1,79
2,14,26,23,10,9,47.8013722573758,10.5619020441663,26,-1,23,-1,4,0,1,0,0,0,0,1,80
3,14,46,49,6,15,51.1667447983952,9.64514634775229,46,-1,49,-1,4,0,0,0,0,0,1,1,81
4,14,67,77,9,13,48.8610632311005,7.86509514898813,67,-1,77,-1,4,0,0,0,1,0,2,1,82
5,14,93,85,9,11,48.8610632311005,7.86509514898813,93,-1,85,-1,4,0,0,0,1,1,2,1,83
2,15,34,24,2,15,50.8612331522366,7.41876957243617,34,-1,24,-1,4,0,1,0,0,0,0,1,84
2,15,39,22,18,17,48.4180043900421,8.86424676230422,39,-1,22,-1,4,0,1,0,0,0,0,1,85
3,15,51,45,19,9,49.4698982102895,11.1296131485427,51,-1,45,-1,4,0,0,0,0,0,1,1,86
4,15,71,72,11,15,51.9564012296025,9.24222147838352,71,-1,72,-1,4,0,0,0,1,0,2,1,87
4,15,61,68,6,15,51.1667447983952,9.64514634775229,61,-1,68,-1,4,0,0,0,1,0,2,1,88
2,16,26,39,10,9,47.8013722573758,10.5619020441663,26,-1,39,-1,4,0,1,0,0,0,0,1,89
4,16,65,68,2,17,50.8612331522366,7.41876957243617,65,-1,68,-1,4,0,0,0,1,0,2,1,90
4,16,64,80,14,17,49.6928568244862,9.45389485792337,64,-1,80,-1,4,0,0,0,1,0,2,1,91
5,16,87,88,12,15,49.5174885371837,8.47707451517221,87,-1,88,-1,4,0,0,0,1,1,2,1,92
1,17,8,9,3,13,50.3548921332432,7.863484395243,8,-1,9,-1,4,1,0,0,0,0,0,1,93
1,17,7,14,2,11,50.8612331522366,7.41876957243617,7,-1,14,-1,4,1,0,0,0,0,0,1,94
2,17,38,34,7,17,50.82125369216,9.17796205516343,38,-1,34,-1,4,0,1,0,0,0,0,1,95
2,17,24,21,12,9,49.5174885371837,8.47707451517221,24,-1,21,-1,4,0,1,0,0,0,0,1,96
2,17,29,40,4,15,52.0754287754748,9.38527900350286,29,-1,40,-1,4,0,1,0,0,0,0,1,97
2,17,22,23,5,11,47.9150157879536,8.84232013152405,22,-1,23,-1,4,0,1,0,0,0,0,1,98
4,17,66,67,19,11,49.4698982102895,11.1296131485427,66,-1,67,-1,4,0,0,0,1,0,2,1,99
5,17,87,100,12,15,49.5174885371837,8.47707451517221,87,-1,100,-1,4,0,0,0,1,1,2,1,100
1,18,7,4,2,9,50.8612331522366,7.41876957243617,7,-1,4,-1,4,1,0,0,0,0,0,1,101
2,18,22,36,5,17,47.9150157879536,8.84232013152405,22,-1,36,-1,4,0,1,0,0,0,0,1,102
2,18,31,23,6,11,51.1667447983952,9.64514634775229,31,-1,23,-1,4,0,1,0,0,0,0,1,103
2,18,35,38,3,13,50.3548921332432,7.863484395243,35,-1,38,-1,4,0,1,0,0,0,0,1,104
4,18,77,79,7,9,50.82125369216,9.17796205516343,77,-1,79,-1,4,0,0,0,1,0,2,1,105
4,18,72,63,17,17,48.710889315687,8.05754227515406,72,-1,63,-1,4,0,0,0,1,0,2,1,106
2,19,39,30,18,11,48.4180043900421,8.86424676230422,39,-1,30,-1,4,0,1,0,0,0,0,1,107
2,19,29,23,4,9,52.0754287754748,9.38527900350286,29,-1,23,-1,4,0,1,0,0,0,0,1,108
3,19,44,52,14,11,49.6928568244862,9.45389485792337,44,-1,52,-1,4,0,0,0,0,0,1,1,109
3,19,53,43,8,13,47.8510063126308,9.7398275614193,53,-1,43,-1,4,0,0,0,0,0,1,1,110
4,19,79,69,15,9,49.507217098023,9.66759427369931,79,-1,69,-1,4,0,0,0,1,0,2,1,111
1,20,2,15,7,13,50.82125369216,9.17796205516343,2,-1,15,-1,4,1,0,0,0,0,0,1,112
2,20,30,29,17,9,48.710889315687,8.05754227515406,30,-1,29,-1,4,0,1,0,0,0,0,1,113
4,20,74,61,18,17,48.4180043900421,8.86424676230422,74,-1,61,-1,4,0,0,0,1,0,2,1,114
5,20,94,95,1,13,51.9315482453306,7.03330575711041,94,-1,95,-1,4,0,0,0,1,1,2,1,115
1,21,7,10,2,13,50.8612331522366,7.41876957243617,7,-1,10,-1,4,1,0,0,0,0,0,1,116
1,21,4,5,15,17,49.507217098023,9.66759427369931,4,-1,5,-1,4,1,0,0,0,0,0,1,117
2,21,23,29,16,15,48.5745993583116,8.53570197691893,23,-1,29,-1,4,0,1,0,0,0,0,1,118
2,21,35,27,3,13,50.3548921332432,7.863484395243,35,-1,27,-1,4,0,1,0,0,0,0,1,119
3,21,56,54,20,17,48.747554379334,10.8111351771884,56,-1,54,-1,4,0,0,0,0,0,1,1,120
4,21,71,79,11,13,51.9564012296025,9.24222147838352,71,-1,79,-1,4,0,0,0,1,0,2,1,121
5,21,94,90,1,11,51.9315482453306,7.03330575711041,94,-1,90,-1,4,0,0,0,1,1,2,1,122
5,21,87,96,12,9,49.5174885371837,8.47707451517221,87,-1,96,-1,4,0,0,0,1,1,2,1,123
1,22,18,3,5,15,47.9150157879536,8.84232013152405,18,-1,3,-1,4,1,0,0,0,0,0,1,124
4,22,72,80,17,9,48.710889315687,8.05754227515406,72,-1,80,-1,4,0,0,0,1,0,2,1,125
5,22,84,91,16,11,48.5745993583116,8.53570197691893,84,-1,91,-1,4,0,0,0,1,1,2,1,126
5,22,96,94,14,9,49.6928568244862,9.45389485792337,96,-1,94,-1,4,0,0,0,1,1,2,1,127
5,22,85,97,2,9,50.8612331522366,7.41876957243617,85,-1,97,-1,4,0,0,0,1,1,2,1,128
5,22,87,89,12,17,49.5174885371837,8.47707451517221,87,-1,89,-1,4,0,0,0,1,1,2,1,129
3,23,56,50,20,17,48.747554379334,10.8111351771884,56,-1,50,-1,4,0,0,0,0,0,1,1,130
3,23,49,59,18,13,48.4180043900421,8.86424676230422,49,-1,59,-1,4,0,0,0,0,0,1,1,131
4,23,70,75,16,9,48.5745993583116,8.53570197691893,70,-1,75,-1,4,0,0,0,1,0,2,1,132
5,23,90,86,4,15,52.0754287754748,9.38527900350286,90,-1,86,-1,4,0,0,0,1,1,2,1,133
1,24,3,16,14,11,49.6928568244862,9.45389485792337,3,-1,16,-1,4,1,0,0,0,0,0,1,134
1,24,6,2,12,9,49.5174885371837,8.47707451517221,6,-1,2,-1,4,1,0,0,0,0,0,1,135
1,24,14,13,4,17,52.0754287754748,9.38527900350286,14,-1,13,-1,4,1,0,0,0,0,0,1,136
2,24,21,38,13,17,50.6422743766702,10.0930422406515,21,-1,38,-1,4,0,1,0,0,0,0,1,137
2,24,30,36,17,17,48.710889315687,8.05754227515406,30,-1,36,-1,4,0,1,0,0,0,0,1,138
4,24,79,75,15,15,49.507217098023,9.66759427369931,79,-1,75,-1,4,0,0,0,1,0,2,1,139
1,25,18,20,5,9,47.9150157879536,8.84232013152405,18,-1,20,-1,4,1,0,0,0,0,0,1,140
2,25,36,37,11,13,51.9564012296025,9.24222147838352,36,-1,37,-1,4,0,1,0,0,0,0,1,141
2,25,23,29,16,15,48.5745993583116,8.53570197691893,23,-1,29,-1,4,0,1,0,0,0,0,1,142
3,25,52,56,10,17,47.8013722573758,10.5619020441663,52,-1,56,-1,4,0,0,0,0,0,1,1,143
3,25,54,47,1,13,51.9315482453306,7.03330575711041,54,-1,47,-1,4,0,0,0,0,0,1,1,144
1,26,10,9,1,17,51.9315482453306,7.03330575711041,10,-1,9,-1,4,1,0,0,0,0,0,1,145
3,26,54,51,1,11,51.9315482453306,7.03330575711041,54,-1,51,-1,4,0,0,0,0,0,1,1,146
3,26,56,48,20,13,48.747554379334,10.8111351771884,56,-1,48,-1,4,0,0,0,0,0,1,1,147
4,26,80,76,1,17,51.9315482453306,7.03330575711041,80,-1,76,-1,4,0,0,0,1,0,2,1,148
5,26,88,100,8,11,47.8510063126308,9.7398275614193,88,-1,100,-1,4,0,0,0,1,1,2,1,149
2,27,34,21,2,9,50.8612331522366,7.41876957243617,34,-1,21,-1,4,0,1,0,0,0,0,1,150
3,27,47,52,17,11,48.710889315687,8.05754227515406,47,-1,52,-1,4,0,0,0,0,0,1,1,151
4,27,75,61,13,15,50.6422743766702,10.0930422406515,75,-1,61,-1,4,0,0,0,1,0,2,1,152
5,27,92,95,10,15,47.8013722573758,10.5619020441663,92,-1,95,-1,4,0,0,0,1,1,2,1,153
1,28,3,20,14,11,49.6928568244862,9.45389485792337,3,-1,20,-1,4,1,0,0,0,0,0,1,154
3,28,48,60,4,17,52.0754287754748,9.38527900350286,48,-1,60,-1,4,0,0,0,0,0,1,1,155
4,28,64,63,14,11,49.6928568244862,9.45389485792337,64,-1,63,-1,4,0,0,0,1,0,2,1,156
5,28,98,81,19,9,49.4698982102895,11.1296131485427,98,-1,81,-1,4,0,0,0,1,1,2,1,157
1,29,8,3,3,11,50.3548921332432,7.863484395243,8,-1,3,-1,4,1,0,0,0,0,0,1,158
2,29,28,24,19,11,49.4698982102895,11.1296131485427,28,-1,24,-1,4,0,1,0,0,0,0,1,159
3,29,47,43,17,9,48.710889315687,8.05754227515406,47,-1,43,-1,4,0,0,0,0,0,1,1,160
3,29,41,54,13,17,50.6422743766702,10.0930422406515,41,-1,54,-1,4,0,0,0,0,0,1,1,161
4,29,68,78,5,17,47.9150157879536,8.84232013152405,68,-1,78,-1,4,0,0,0,1,0,2,1,162
5,29,94,81,1,13,51.9315482453306,7.03330575711041,94,-1,81,-1,4,0,0,0,1,1,2,1,163
5,29,89,84,13,15,50.6422743766702,10.0930422406515,89,-1,84,-1,4,0,0,0,1,1,2,1,164
2,30,35,36,3,17,50.3548921332432,7.863484395243,35,-1,36,-1,4,0,1,0,0,0,0,1,165
2,30,31,37,6,13,51.1667447983952,9.64514634775229,31,-1,37,-1,4,0,1,0,0,0,0,1,166
3,30,56,41,20,13,48.747554379334,10.8111351771884,56,-1,41,-1,4,0,0,0,0,0,1,1,167
3,30,47,51,17,11,48.710889315687,8.05754227515406,47,-1,51,-1,4,0,0,0,0,0,1,1,168
1,31,19,12,11,9,51.9564012296025,9.24222147838352,19,-1,12,-1,4,1,0,0,0,0,0,1,169
2,31,34,26,2,13,50.8612331522366,7.41876957243617,34,-1,26,-1,4,0,1,0,0,0,0,1,170
4,31,78,73,8,17,47.8510063126308,9.7398275614193,78,-1,73,-1,4,0,0,0,1,0,2,1,171
5,31,93,98,9,9,48.8610632311005,7.86509514898813,93,-1,98,-1,4,0,0,0,1,1,2,1,172
2,32,37,29,9,15,48.8610632311005,7.86509514898813,37,-1,29,-1,4,0,1,0,0,0,0,1,173
4,32,62,74,10,9,47.8013722573758,10.5619020441663,62,-1,74,-1,4,0,0,0,1,0,2,1,174
4,32,67,65,9,13,48.8610632311005,7.86509514898813,67,-1,65,-1,4,0,0,0,1,0,2,1,175
4,32,73,76,4,9,52.0754287754748,9.38527900350286,73,-1,76,-1,4,0,0,0,1,0,2,1,176
4,32,79,68,15,11,49.507217098023,9.66759427369931,79,-1,68,-1,4,0,0,0,1,0,2,1,177
2,33,28,31,19,17,49.4698982102895,11.1296131485427,28,-1,31,-1,4,0,1,0,0,0,0,1,178
3,33,48,41,4,11,52.0754287754748,9.38527900350286,48,-1,41,-1,4,0,0,0,0,0,1,1,179
3,33,49,42,18,17,48.4180043900421,8.86424676230422,49,-1,42,-1,4,0,0,0,0,0,1,1,180
4,33,70,79,16,11,48.5745993583116,8.53570197691893,70,-1,79,-1,4,0,0,0,1,0,2,1,181
4,33,77,75,7,15,50.82125369216,9.17796205516343,77,-1,75,-1,4,0,0,0,1,0,2,1,182
5,33,99,98,17,13,48.710889315687,8.05754227515406,99,-1,98,-1,4,0,0,0,1,1,2,1,183
5,33,100,96,15,9,49.507217098023,9.66759427369931,100,-1,96,-1,4,0,0,0,1,1,2,1,184
5,33,83,91,18,11,48.4180043900421,8.86424676230422,83,-1,91,-1,4,0,0,0,1,1,2,1,185
2,34,23,32,16,9,48.5745993583116,8.53570197691893,23,-1,32,-1,4,0,1,0,0,0,0,1,186
3,34,56,50,20,13,48.747554379334,10.8111351771884,56,-1,50,-1,4,0,0,0,0,0,1,1,187
3,34,46,41,6,11,51.1667447983952,9.64514634775229,46,-1,41,-1,4,0,0,0,0,0,1,1,188
4,34,65,68,2,17,50.8612331522366,7.41876957243617,65,-1,68,-1,4,0,0,0,1,0,2,1,189
5,34,92,94,10,9,47.8013722573758,10.5619020441663,92,-1,94,-1,4,0,0,0,1,1,2,1,190
5,34,87,85,12,13,49.5174885371837,8.47707451517221,87,-1,85,-1,4,0,0,0,1,1,2,1,191
3,35,51,50,19,15,49.4698982102895,11.1296131485427,51,-1,50,-1,4,0,0,0,0,0,1,1,192
4,35,62,69,10,17,47.8013722573758,10.5619020441663,62,-1,69,-1,4,0,0,0,1,0,2,1,193
4,35,61,78,6,17,51.1667447983952,9.64514634775229,61,-1,78,-1,4,0,0,0,1,0,2,1,194
5,35,91,94,6,15,51.1667447983952,9.64514634775229,91,-1,94,-1,4,0,0,0,1,1,2,1,195
2,36,25,28,14,11,49.6928568244862,9.45389485792337,25,-1,28,-1,4,0,1,0,0,0,0,1,196
4,36,61,77,6,13,51.1667447983952,9.64514634775229,61,-1,77,-1,4,0,0,0,1,0,2,1,197
5,36,95,82,7,15,50.82125369216,9.17796205516343,95,-1,82,-1,4,0,0,0,1,1,2,1,198
5,36,94,90,1,11,51.9315482453306,7.03330575711041,94,-1,90,-1,4,0,0,0,1,1,2,1,199
1,37,12,17,9,17,48.8610632311005,7.86509514898813,12,-1,17,-1,4,1,0,0,0,0,0,1,200
1,37,15,18,19,15,49.4698982102895,11.1296131485427,15,-1,18,-1,4,1,0,0,0,0,0,1,201
1,37,1,6,20,17,48.747554379334,10.8111351771884,1,-1,6,-1,4,1,0,0,0,0,0,1,202
2,37,39,29,18,17,48.4180043900421,8.86424676230422,39,-1,29,-1,4,0,1,0,0,0,0,1,203
3,37,43,50,9,17,48.8610632311005,7.86509514898813,43,-1,50,-1,4,0,0,0,0,0,1,1,204
4,37,63,69,3,13,50.3548921332432,7.863484395243,63,-1,69,-1,4,0,0,0,1,0,2,1,205
5,37,100,82,15,17,49.507217098023,9.66759427369931,100,-1,82,-1,4,0,0,0,1,1,2,1,206
5,37,93,84,9,11,48.8610632311005,7.86509514898813,93,-1,84,-1,4,0,0,0,1,1,2,1,207
1,38,10,8,1,9,51.9315482453306,7.03330575711041,10,-1,8,-1,4,1,0,0,0,0,0,1,208
1,38,1,15,20,13,48.747554379334,10.8111351771884,1,-1,15,-1,4,1,0,0,0,0,0,1,209
2,38,32,35,15,13,49.507217098023,9.66759427369931,32,-1,35,-1,4,0,1,0,0,0,0,1,210
3,38,59,44,3,11,50.3548921332432,7.863484395243,59,-1,44,-1,4,0,0,0,0,0,1,1,211
4,38,68,77,5,15,47.9150157879536,8.84232013152405,68,-1,77,-1,4,0,0,0,1,0,2,1,212
4,38,75,73,13,13,50.6422743766702,10.0930422406515,75,-1,73,-1,4,0,0,0,1,0,2,1,213
4,38,67,70,9,17,48.8610632311005,7.86509514898813,67,-1,70,-1,4,0,0,0,1,0,2,1,214
1,39,7,9,2,11,50.8612331522366,7.41876957243617,7,-1,9,-1,4,1,0,0,0,0,0,1,215
3,39,45,49,15,15,49.507217098023,9.66759427369931,45,-1,49,-1,4,0,0,0,0,0,1,1,216
3,39,59,48,3,11,50.3548921332432,7.863484395243,59,-1,48,-1,4,0,0,0,0,0,1,1,217
4,39,80,69,1,9,51.9315482453306,7.03330575711041,80,-1,69,-1,4,0,0,0,1,0,2,1,218
4,39,73,70,4,15,52.0754287754748,9.38527900350286,73,-1,70,-1,4,0,0,0,1,0,2,1,219
5,39,90,91,4,15,52.0754287754748,9.38527900350286,90,-1,91,-1,4,0,0,0,1,1,2,1,220
5,39,82,88,11,13,51.9564012296025,9.24222147838352,82,-1,88,-1,4,0,0,0,1,1,2,1,221
2,40,22,25,5,15,47.9150157879536,8.84232013152405,22,-1,25,-1,4,0,1,0,0,0,0,1,222
2,40,33,40,20,13,48.747554379334,10.8111351771884,33,-1,40,-1,4,0,1,0,0,0,0,1,223
3,40,53,52,8,9,47.8510063126308,9.7398275614193,53,-1,52,-1,4,0,0,0,0,0,1,1,224
3,40,44,59,14,17,49.6928568244862,9.45389485792337,44,-1,59,-1,4,0,0,0,0,0,1,1,225
4,40,65,61,2,15,50.8612331522366,7.41876957243617,65,-1,61,-1,4,0,0,0,1,0,2,1,226
5,40,89,100,13,11,50.6422743766702,10.0930422406515,89,-1,100,-1,4,0,0,0,1,1,2,1,227
5,40,98,90,19,11,49.4698982102895,11.1296131485427,98,-1,90,-1,4,0,0,0,1,1,2,1,228
5,40,95,94,7,9,50.82125369216,9.17796205516343,95,-1,94,-1,4,0,0,0,1,1,2,1,229
1,41,11,9,6,13,51.1667447983952,9.64514634775229,11,-1,9,-1,4,1,0,0,0,0,0,1,230
1,41,7,2,2,11,50.8612331522366,7.41876957243617,7,-1,2,-1,4,1,0,0,0,0,0,1,231
4,41,75,61,13,11,50.6422743766702,10.0930422406515,75,-1,61,-1,4,0,0,0,1,0,2,1,232
5,41,98,91,19,15,49.4698982102895,11.1296131485427,98,-1,91,-1,4,0,0,0,1,1,2,1,233
5,41,93,95,9,13,48.8610632311005,7.86509514898813,93,-1,95,-1,4,0,0,0,1,1,2,1,234
5,41,92,90,10,11,47.8013722573758,10.5619020441663,92,-1,90,-1,4,0,0,0,1,1,2,1,235
1,42,13,20,18,11,48.4180043900421,8.86424676230422,13,-1,20,-1,4,1,0,0,0,0,0,1,236
1,42,5,4,16,13,48.5745993583116,8.53570197691893,5,-1,4,-1,4,1,0,0,0,0,0,1,237
1,42,16,9,8,15,47.8510063126308,9.7398275614193,16,-1,9,-1,4,1,0,0,0,0,0,1,238
1,42,3,11,14,9,49.6928568244862,9.45389485792337,3,-1,11,-1,4,1,0,0,0,0,0,1,239
2,42,33,28,20,9,48.747554379334,10.8111351771884,33,-1,28,-1,4,0,1,0,0,0,0,1,240
3,42,45,51,15,13,49.507217098023,9.66759427369931,45,-1,51,-1,4,0,0,0,0,0,1,1,241
4,42,71,74,11,15,51.9564012296025,9.24222147838352,71,-1,74,-1,4,0,0,0,1,0,2,1,242
1,43,20,3,17,15,48.710889315687,8.05754227515406,20,-1,3,-1,4,1,0,0,0,0,0,1,243
2,43,40,26,8,13,47.8510063126308,9.7398275614193,40,-1,26,-1,4,0,1,0,0,0,0,1,244
3,43,52,45,10,17,47.8013722573758,10.5619020441663,52,-1,45,-1,4,0,0,0,0,0,1,1,245
5,43,98,97,19,9,49.4698982102895,11.1296131485427,98,-1,97,-1,4,0,0,0,1,1,2,1,246
5,43,94,83,1,9,51.9315482453306,7.03330575711041,94,-1,83,-1,4,0,0,0,1,1,2,1,247
5,43,91,93,6,15,51.1667447983952,9.64514634775229,91,-1,93,-1,4,0,0,0,1,1,2,1,248
